@relation dataset-weka.filters.unsupervised.attribute.AddValues-C9-L2-weka.filters.unsupervised.attribute.AddValues-C9-L3

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute Tilt {0,1,2,3}
@attribute Swing {0,1,2,3}

@data
1837,'2018/02/14 20:34:05:218',2,-48,0,1024,0,1,1
1838,'2018/02/14 20:34:05:218',2,-48,0,1024,0,1,1
1839,'2018/02/14 20:34:05:227',2,-48,0,1072,48,1,1
1840,'2018/02/14 20:34:05:239',2,-48,0,1072,-48,1,1
1841,'2018/02/14 20:34:05:239',2,-48,0,1072,0,1,1
1842,'2018/02/14 20:34:05:248',2,-32,-16,1040,-32,1,1
1843,'2018/02/14 20:34:05:249',2,-32,-16,1040,32,1,1
1844,'2018/02/14 20:34:05:257',2,-32,-16,1040,0,1,1
1845,'2018/02/14 20:34:05:268',2,-64,-32,1008,-32,1,1
1846,'2018/02/14 20:34:05:268',2,-64,-32,1008,32,1,1
1847,'2018/02/14 20:34:05:277',2,-64,-32,1008,0,1,1
1848,'2018/02/14 20:34:05:277',2,-64,-16,1040,32,1,1
1849,'2018/02/14 20:34:05:287',2,-64,-16,1040,-32,1,1
1850,'2018/02/14 20:34:05:298',2,-64,-16,1040,0,1,1
1851,'2018/02/14 20:34:05:299',2,-64,-48,976,-64,1,1
1852,'2018/02/14 20:34:05:309',2,-96,-48,976,64,1,1
1853,'2018/02/14 20:34:05:309',2,-96,-48,976,0,1,1
1854,'2018/02/14 20:34:05:318',2,-96,-48,976,0,1,1
1855,'2018/02/14 20:34:05:318',2,-80,-48,1024,48,1,1
1856,'2018/02/14 20:34:05:328',2,-80,-48,1024,-48,1,1
1857,'2018/02/14 20:34:05:339',2,-80,-48,1024,0,1,1
1858,'2018/02/14 20:34:05:339',2,-80,-48,1024,0,1,1
1859,'2018/02/14 20:34:05:348',2,-80,-48,1024,0,1,1
1860,'2018/02/14 20:34:05:358',2,-80,-48,1024,0,1,1
1861,'2018/02/14 20:34:05:358',2,-112,-48,1024,0,1,1
1862,'2018/02/14 20:34:05:367',2,-112,-48,1024,0,1,1
1863,'2018/02/14 20:34:05:367',2,-112,-48,1024,0,1,1
1864,'2018/02/14 20:34:05:377',2,-96,-48,1024,0,1,1
1865,'2018/02/14 20:34:05:388',2,-96,-48,1024,0,1,1
1866,'2018/02/14 20:34:05:389',2,-96,-48,1024,0,1,1
1867,'2018/02/14 20:34:05:398',2,-96,-48,1024,0,1,1
1868,'2018/02/14 20:34:05:398',2,-112,-16,1040,16,1,1
1869,'2018/02/14 20:34:05:407',2,-112,-16,1040,-16,1,1
1870,'2018/02/14 20:34:05:418',2,-112,-16,1040,0,1,1
1871,'2018/02/14 20:34:05:418',2,-96,-32,1056,16,1,1
1872,'2018/02/14 20:34:05:429',2,-96,-32,1056,-16,1,1
1873,'2018/02/14 20:34:05:429',2,-96,-32,1056,0,1,1
1874,'2018/02/14 20:34:05:437',2,-80,-48,976,-80,1,1
1875,'2018/02/14 20:34:05:449',2,-80,-48,976,80,1,1
1876,'2018/02/14 20:34:05:449',2,-80,-48,976,0,1,1
1877,'2018/02/14 20:34:05:458',2,-80,-32,1072,96,1,1
1878,'2018/02/14 20:34:05:458',2,-80,-32,1072,-96,1,1
1879,'2018/02/14 20:34:05:467',2,-80,-32,1072,0,1,1
1880,'2018/02/14 20:34:05:479',2,-48,-32,1056,-16,1,1
1881,'2018/02/14 20:34:05:479',2,-48,-32,1056,16,1,1
1882,'2018/02/14 20:34:05:487',2,-48,-32,1056,0,1,1
1883,'2018/02/14 20:34:05:487',2,-48,-32,1056,0,1,1
1884,'2018/02/14 20:34:05:498',2,-48,-32,1008,-48,1,1
1885,'2018/02/14 20:34:05:499',2,-48,-32,1008,48,1,1
1886,'2018/02/14 20:34:05:507',2,-48,-32,1008,0,1,1
1887,'2018/02/14 20:34:05:517',2,-48,-32,1040,32,1,1
1888,'2018/02/14 20:34:05:517',2,-48,-32,1040,-32,1,1
1889,'2018/02/14 20:34:05:529',2,-48,-32,1040,0,1,1
1890,'2018/02/14 20:34:05:530',2,-48,-32,1024,-16,1,1
1891,'2018/02/14 20:34:05:538',2,-48,-32,1024,16,1,1
1892,'2018/02/14 20:34:05:549',2,-48,-32,1024,0,1,1
1893,'2018/02/14 20:34:05:549',2,-32,-32,1024,0,1,1
1894,'2018/02/14 20:34:05:557',2,-32,-32,1024,0,1,1
1895,'2018/02/14 20:34:05:568',2,-32,-32,1024,0,1,1
1896,'2018/02/14 20:34:05:568',2,-32,-32,1040,16,1,1
1897,'2018/02/14 20:34:05:577',2,-32,-32,1040,-16,1,1
1898,'2018/02/14 20:34:05:577',2,-32,-32,1040,0,1,1
1899,'2018/02/14 20:34:05:588',2,-32,-32,1040,0,1,1
1900,'2018/02/14 20:34:05:589',2,-16,-32,1008,-32,1,1
1901,'2018/02/14 20:34:05:598',2,-16,-32,1008,32,1,1
1902,'2018/02/14 20:34:05:607',2,-16,-32,1008,0,1,1
1903,'2018/02/14 20:34:05:608',2,-48,-32,992,-16,1,1
1904,'2018/02/14 20:34:05:618',2,-48,-32,992,16,1,1
1905,'2018/02/14 20:34:05:618',2,-48,-32,992,0,1,1
1906,'2018/02/14 20:34:05:628',2,-32,-32,1008,16,1,1
1907,'2018/02/14 20:34:05:638',2,-32,-32,1008,-16,1,1
1908,'2018/02/14 20:34:05:639',2,-32,-32,1008,0,1,1
1909,'2018/02/14 20:34:05:648',2,-48,-48,1008,0,1,1
1910,'2018/02/14 20:34:05:649',2,-48,-48,1008,0,1,1
1911,'2018/02/14 20:34:05:657',2,-48,-48,1008,0,1,1
1912,'2018/02/14 20:34:05:669',2,-48,-48,1008,0,1,1
1913,'2018/02/14 20:34:05:669',2,-48,-48,1024,16,1,1
1914,'2018/02/14 20:34:05:678',2,-48,-48,1024,-16,1,1
1915,'2018/02/14 20:34:05:688',2,-48,-48,1024,0,1,1
1916,'2018/02/14 20:34:05:688',2,-64,-32,1040,16,1,1
1917,'2018/02/14 20:34:05:699',2,-64,-32,1040,-16,1,1
1918,'2018/02/14 20:34:05:700',2,-64,-32,1040,0,1,1
1919,'2018/02/14 20:34:05:707',2,-80,-32,1056,16,1,1
1920,'2018/02/14 20:34:05:718',2,-80,-32,1056,-16,1,1
1921,'2018/02/14 20:34:05:718',2,-80,-32,1056,0,1,1
1922,'2018/02/14 20:34:05:727',2,-80,-32,1056,0,1,1
1923,'2018/02/14 20:34:05:727',2,-80,-32,1056,0,1,1
1924,'2018/02/14 20:34:05:738',2,-80,-32,1056,0,1,1
1925,'2018/02/14 20:34:05:748',2,-64,-32,1008,-48,1,1
1926,'2018/02/14 20:34:05:748',2,-64,-32,1008,48,1,1
1927,'2018/02/14 20:34:05:758',2,-64,-32,1008,0,1,1
1928,'2018/02/14 20:34:05:759',2,-64,-32,1008,0,1,1
1929,'2018/02/14 20:34:05:768',2,-80,-48,992,-16,1,1
1930,'2018/02/14 20:34:05:768',2,-80,-48,992,16,1,1
1931,'2018/02/14 20:34:05:778',2,-80,-48,992,0,1,1
1932,'2018/02/14 20:34:05:790',2,-80,-32,1040,48,1,1
1933,'2018/02/14 20:34:05:790',2,-80,-32,1040,-48,1,1
1934,'2018/02/14 20:34:05:798',2,-80,-32,1040,0,1,1
1935,'2018/02/14 20:34:05:807',2,-80,-16,1056,16,1,1
1936,'2018/02/14 20:34:05:807',2,-80,-16,1056,-16,1,1
1937,'2018/02/14 20:34:05:818',2,-80,-16,1056,0,1,1
1938,'2018/02/14 20:34:05:818',2,-64,-32,1040,-16,1,1
1939,'2018/02/14 20:34:05:828',2,-64,-32,1040,16,1,1
1940,'2018/02/14 20:34:05:828',2,-64,-32,1040,0,1,1
1941,'2018/02/14 20:34:05:837',2,-64,-32,1024,-16,1,1
1942,'2018/02/14 20:34:05:847',2,-64,-32,1024,16,1,1
1943,'2018/02/14 20:34:05:847',2,-64,-32,1024,0,1,1
1944,'2018/02/14 20:34:05:858',2,-64,-32,1024,0,1,1
1945,'2018/02/14 20:34:05:858',2,-32,-32,1040,16,1,1
1946,'2018/02/14 20:34:05:867',2,-32,-32,1040,-16,1,1
1947,'2018/02/14 20:34:05:880',2,-32,-32,1040,0,1,1
1948,'2018/02/14 20:34:05:880',2,-16,-32,1024,-16,1,1
1949,'2018/02/14 20:34:05:888',2,-16,-32,1024,16,1,1
1950,'2018/02/14 20:34:05:899',2,-16,-32,1024,0,1,1
1951,'2018/02/14 20:34:05:899',2,-32,-32,1040,16,1,1
1952,'2018/02/14 20:34:05:908',2,-32,-32,1040,-16,1,1
1953,'2018/02/14 20:34:05:909',2,-32,-32,1040,0,1,1
1954,'2018/02/14 20:34:05:919',2,-64,-32,976,-64,1,1
1955,'2018/02/14 20:34:05:919',2,-64,-32,976,64,1,1
1956,'2018/02/14 20:34:05:928',2,-64,-32,976,0,1,1
1957,'2018/02/14 20:34:05:938',2,-64,-32,1024,48,1,1
1958,'2018/02/14 20:34:05:938',2,-16,-32,1024,-48,1,1
1959,'2018/02/14 20:34:05:949',2,-16,-32,1024,0,1,1
1960,'2018/02/14 20:34:05:949',2,-16,-32,1024,0,1,1
1961,'2018/02/14 20:34:05:958',2,-32,-32,1040,16,1,1
1962,'2018/02/14 20:34:05:968',2,-32,-32,1040,-16,1,1
1963,'2018/02/14 20:34:05:969',2,-32,-32,1040,0,1,1
1964,'2018/02/14 20:34:05:978',2,-64,-32,992,-48,1,1
1965,'2018/02/14 20:34:05:978',2,-64,-32,992,48,1,1
1966,'2018/02/14 20:34:05:989',2,-64,-32,992,0,1,1
1967,'2018/02/14 20:34:05:999',2,-48,-32,1056,64,1,1
1968,'2018/02/14 20:34:05:999',2,-48,-32,1056,-64,1,1
1969,'2018/02/14 20:34:06:007',2,-48,-32,1056,0,1,1
1970,'2018/02/14 20:34:06:018',2,-48,-16,1040,-16,1,1
1971,'2018/02/14 20:34:06:018',2,-48,-16,1040,16,1,1
1972,'2018/02/14 20:34:06:028',2,-48,-16,1040,0,1,1
1973,'2018/02/14 20:34:06:028',2,-48,-16,1040,0,1,1
1974,'2018/02/14 20:34:06:037',2,-48,-16,1008,-32,1,1
1975,'2018/02/14 20:34:06:047',2,-48,-16,1008,32,1,1
1976,'2018/02/14 20:34:06:047',2,-48,-16,1008,0,1,1
1977,'2018/02/14 20:34:06:057',2,-64,-16,1056,48,1,1
1978,'2018/02/14 20:34:06:057',2,-64,-16,1056,-48,1,1
1979,'2018/02/14 20:34:06:067',2,-64,-16,1056,0,1,1
1980,'2018/02/14 20:34:06:077',2,-64,-32,1040,-16,1,1
1981,'2018/02/14 20:34:06:077',2,-64,-32,1040,16,1,1
1982,'2018/02/14 20:34:06:087',2,-64,-32,1040,0,1,1
1983,'2018/02/14 20:34:06:087',2,-64,-32,1040,0,1,1
1984,'2018/02/14 20:34:06:098',2,-64,-32,1040,0,1,1
1985,'2018/02/14 20:34:06:107',2,-64,-32,1040,0,1,1
1986,'2018/02/14 20:34:06:107',2,-64,-32,1024,-16,1,1
1987,'2018/02/14 20:34:06:118',2,-64,-32,1024,16,1,1
1988,'2018/02/14 20:34:06:118',2,-64,-32,1024,0,1,1
1989,'2018/02/14 20:34:06:128',2,-64,-32,1024,0,1,1
1990,'2018/02/14 20:34:06:138',2,-64,-48,1008,-16,1,1
1991,'2018/02/14 20:34:06:139',2,-64,-48,1008,16,1,1
1992,'2018/02/14 20:34:06:149',2,-64,-48,1008,0,1,1
1993,'2018/02/14 20:34:06:149',2,-80,-48,1040,32,1,1
1994,'2018/02/14 20:34:06:157',2,-80,-48,1040,-32,1,1
1995,'2018/02/14 20:34:06:167',2,-80,-48,1040,0,1,1
1996,'2018/02/14 20:34:06:167',2,-64,-48,1024,-16,1,1
1997,'2018/02/14 20:34:06:179',2,-64,-48,1024,16,1,1
1998,'2018/02/14 20:34:06:179',2,-64,-48,1024,0,1,1
1999,'2018/02/14 20:34:06:187',2,-32,-48,1056,32,1,1
2000,'2018/02/14 20:34:06:199',2,-32,-48,1056,-32,1,1
2001,'2018/02/14 20:34:06:199',2,-32,-48,1056,0,1,1
2002,'2018/02/14 20:34:06:208',2,-32,-48,992,-64,1,1
2003,'2018/02/14 20:34:06:208',2,0,-32,992,64,1,1
2004,'2018/02/14 20:34:06:217',2,0,-32,992,0,1,1
2005,'2018/02/14 20:34:06:228',2,0,-32,992,0,1,1
2006,'2018/02/14 20:34:06:228',2,-48,-32,1024,32,1,1
2007,'2018/02/14 20:34:06:238',2,-48,-32,1024,-32,1,1
2008,'2018/02/14 20:34:06:239',2,-48,-32,1024,0,1,1
2009,'2018/02/14 20:34:06:249',2,-48,-32,1040,16,1,1
2010,'2018/02/14 20:34:06:249',2,-48,-32,1040,-16,1,1
2011,'2018/02/14 20:34:06:258',2,-48,-32,1040,0,1,1
2012,'2018/02/14 20:34:06:267',2,-48,-16,1024,-16,1,1
2013,'2018/02/14 20:34:06:267',2,-48,-16,1024,16,1,1
2014,'2018/02/14 20:34:06:279',2,-48,-16,1024,0,1,1
2015,'2018/02/14 20:34:06:279',2,-32,-48,1024,0,1,1
2016,'2018/02/14 20:34:06:288',2,-32,-48,1024,0,1,1
2017,'2018/02/14 20:34:06:299',2,-32,-48,1024,0,1,1
2018,'2018/02/14 20:34:06:299',2,-32,-48,1024,0,1,1
2019,'2018/02/14 20:34:06:309',2,-64,-32,1040,16,1,1
2020,'2018/02/14 20:34:06:310',2,-64,-32,1040,-16,1,1
2021,'2018/02/14 20:34:06:318',2,-64,-32,1040,0,1,1
2022,'2018/02/14 20:34:06:329',2,-64,-32,1024,-16,1,1
2023,'2018/02/14 20:34:06:329',2,-64,-32,1024,16,1,1
2024,'2018/02/14 20:34:06:339',2,-64,-32,1024,0,1,1
2025,'2018/02/14 20:34:06:339',2,-80,-48,1024,0,1,1
2026,'2018/02/14 20:34:06:348',2,-80,-48,1024,0,1,1
2027,'2018/02/14 20:34:06:358',2,-80,-48,1024,0,1,1
2028,'2018/02/14 20:34:06:359',2,-64,-48,1008,-16,1,1
2029,'2018/02/14 20:34:06:367',2,-64,-48,1008,16,1,1
2030,'2018/02/14 20:34:06:379',2,-64,-48,1008,0,1,1
2031,'2018/02/14 20:34:06:379',2,-80,-32,1024,16,1,1
2032,'2018/02/14 20:34:06:388',2,-80,-32,1024,-16,1,1
2033,'2018/02/14 20:34:06:388',2,-80,-32,1024,0,1,1
2034,'2018/02/14 20:34:06:399',2,-80,-32,1024,0,1,1
2035,'2018/02/14 20:34:06:399',2,-64,-32,1024,0,1,1
2036,'2018/02/14 20:34:06:408',2,-64,-32,1024,0,1,1
2037,'2018/02/14 20:34:06:417',2,-64,-32,1024,0,1,1
2038,'2018/02/14 20:34:06:417',2,-96,-32,1040,16,1,1
2039,'2018/02/14 20:34:06:429',2,-96,-32,1040,-16,1,1
2040,'2018/02/14 20:34:06:430',2,-96,-32,1040,0,1,1
2041,'2018/02/14 20:34:06:438',2,-64,-32,1040,0,1,1
2042,'2018/02/14 20:34:06:447',2,-64,-32,1040,0,1,1
2043,'2018/02/14 20:34:06:447',2,-64,-32,1040,0,1,1
2044,'2018/02/14 20:34:06:458',2,-32,-48,992,-48,1,1
2045,'2018/02/14 20:34:06:458',2,-32,-48,992,48,1,1
2046,'2018/02/14 20:34:06:468',2,-32,-48,992,0,1,1
2047,'2018/02/14 20:34:06:479',2,-32,-48,1040,48,1,1
2048,'2018/02/14 20:34:06:480',2,-64,-32,1040,-48,1,1
2049,'2018/02/14 20:34:06:488',2,-64,-32,1040,0,1,1
2050,'2018/02/14 20:34:06:488',2,-64,-32,1040,0,1,1
2051,'2018/02/14 20:34:06:499',2,-32,-48,1040,0,1,1
2052,'2018/02/14 20:34:06:508',2,-32,-48,1040,0,1,1
2053,'2018/02/14 20:34:06:508',2,-32,-48,1040,0,1,1
2054,'2018/02/14 20:34:06:519',2,-80,-48,992,-48,1,1
2055,'2018/02/14 20:34:06:519',2,-80,-48,992,48,1,1
2056,'2018/02/14 20:34:06:527',2,-80,-48,992,0,1,1
2057,'2018/02/14 20:34:06:537',2,-32,-48,1024,32,1,1
2058,'2018/02/14 20:34:06:538',2,-32,-48,1024,-32,1,1
2059,'2018/02/14 20:34:06:547',2,-32,-48,1024,0,1,1
2060,'2018/02/14 20:34:06:558',2,-32,-48,1040,16,1,1
2061,'2018/02/14 20:34:06:558',2,-32,-48,1040,-16,1,1
2062,'2018/02/14 20:34:06:569',2,-32,-48,1040,0,1,1
2063,'2018/02/14 20:34:06:569',2,-32,-48,1040,0,1,1
2064,'2018/02/14 20:34:06:578',2,-48,-48,1008,-32,1,1
2065,'2018/02/14 20:34:06:589',2,-48,-48,1008,32,1,1
2066,'2018/02/14 20:34:06:590',2,-48,-48,1008,0,1,1
2067,'2018/02/14 20:34:06:599',2,-32,-32,1040,32,1,1
2068,'2018/02/14 20:34:06:600',2,-32,-32,1040,-32,1,1
2069,'2018/02/14 20:34:06:607',2,-32,-32,1040,0,1,1
2070,'2018/02/14 20:34:06:619',2,-48,-48,1056,16,1,1
2071,'2018/02/14 20:34:06:619',2,-48,-48,1056,-16,1,1
2072,'2018/02/14 20:34:06:629',2,-48,-48,1056,0,1,1
2073,'2018/02/14 20:34:06:629',2,-64,-48,1008,-48,1,1
2074,'2018/02/14 20:34:06:638',2,-64,-48,1008,48,1,1
2075,'2018/02/14 20:34:06:648',2,-64,-48,1008,0,1,1
2076,'2018/02/14 20:34:06:649',2,-64,-32,1040,32,1,1
2077,'2018/02/14 20:34:06:657',2,-64,-32,1040,-32,1,1
2078,'2018/02/14 20:34:06:658',2,-64,-32,1040,0,1,1
2079,'2018/02/14 20:34:06:667',2,-64,-32,1040,0,1,1
2080,'2018/02/14 20:34:06:677',2,-80,-32,1056,16,1,1
2081,'2018/02/14 20:34:06:677',2,-80,-32,1056,-16,1,1
2082,'2018/02/14 20:34:06:688',2,-80,-32,1056,0,1,1
2083,'2018/02/14 20:34:06:689',2,-64,-32,1024,-32,1,1
2084,'2018/02/14 20:34:06:699',2,-64,-32,1024,32,1,1
2085,'2018/02/14 20:34:06:699',2,-64,-32,1024,0,1,1
2086,'2018/02/14 20:34:06:707',2,-80,-48,1024,0,1,1
2087,'2018/02/14 20:34:06:718',2,-80,-48,1024,0,1,1
2088,'2018/02/14 20:34:06:718',2,-80,-48,1024,0,1,1
2089,'2018/02/14 20:34:06:727',2,-96,-32,1040,16,1,1
2090,'2018/02/14 20:34:06:739',2,-96,-32,1040,-16,1,1
2091,'2018/02/14 20:34:06:739',2,-96,-32,1040,0,1,1
2092,'2018/02/14 20:34:06:748',2,-96,-32,1024,-16,1,1
2093,'2018/02/14 20:34:06:749',2,-48,-32,1024,16,1,1
2094,'2018/02/14 20:34:06:758',2,-48,-32,1024,0,1,1
2095,'2018/02/14 20:34:06:767',2,-48,-32,1024,0,1,1
2096,'2018/02/14 20:34:06:767',2,-48,-48,1024,0,1,1
2097,'2018/02/14 20:34:06:778',2,-48,-48,1024,0,1,1
2098,'2018/02/14 20:34:06:778',2,-48,-48,1024,0,1,1
2099,'2018/02/14 20:34:06:787',2,-64,-48,1056,32,1,1
2100,'2018/02/14 20:34:06:797',2,-64,-48,1056,-32,1,1
2101,'2018/02/14 20:34:06:797',2,-64,-48,1056,0,1,1
2102,'2018/02/14 20:34:06:808',2,-64,-48,1008,-48,1,1
2103,'2018/02/14 20:34:06:808',2,-64,-48,1008,48,1,1
2104,'2018/02/14 20:34:06:817',2,-64,-48,1008,0,1,1
2105,'2018/02/14 20:34:06:828',2,-48,-48,1040,32,1,1
2106,'2018/02/14 20:34:06:828',2,-48,-48,1040,-32,1,1
2107,'2018/02/14 20:34:06:838',2,-48,-48,1040,0,1,1
2108,'2018/02/14 20:34:06:839',2,-48,-48,1040,0,1,1
2109,'2018/02/14 20:34:06:848',2,-32,-48,992,-48,1,1
2110,'2018/02/14 20:34:06:849',2,-32,-48,992,48,1,1
2111,'2018/02/14 20:34:06:858',2,-32,-48,992,0,1,1
2112,'2018/02/14 20:34:06:868',2,-48,-48,1024,32,1,1
2113,'2018/02/14 20:34:06:868',2,-48,-48,1024,-32,1,1
2114,'2018/02/14 20:34:06:878',2,-48,-48,1024,0,1,1
2115,'2018/02/14 20:34:06:878',2,-32,-32,1040,16,1,1
2116,'2018/02/14 20:34:06:887',2,-32,-32,1040,-16,1,1
2117,'2018/02/14 20:34:06:897',2,-32,-32,1040,0,1,1
2118,'2018/02/14 20:34:06:897',2,-48,-32,1040,0,1,1
2119,'2018/02/14 20:34:06:908',2,-48,-32,1040,0,1,1
2120,'2018/02/14 20:34:06:908',2,-48,-32,1040,0,1,1
2121,'2018/02/14 20:34:06:919',2,-64,-32,1040,0,1,1
2122,'2018/02/14 20:34:06:928',2,-64,-32,1040,0,1,1
2123,'2018/02/14 20:34:06:928',2,-64,-32,1040,0,1,1
2124,'2018/02/14 20:34:06:938',2,-64,-32,1040,0,1,1
2125,'2018/02/14 20:34:06:939',2,-96,-32,1040,0,1,1
2126,'2018/02/14 20:34:06:948',2,-96,-32,1040,0,1,1
2127,'2018/02/14 20:34:06:957',2,-96,-32,1040,0,1,1
2128,'2018/02/14 20:34:06:958',2,-96,-32,1056,16,1,1
2129,'2018/02/14 20:34:06:967',2,-96,-32,1056,-16,1,1
2130,'2018/02/14 20:34:06:979',2,-96,-32,1056,0,1,1
2131,'2018/02/14 20:34:06:980',2,-64,-48,1008,-48,1,1
2132,'2018/02/14 20:34:06:988',2,-64,-48,1008,48,1,1
2133,'2018/02/14 20:34:06:988',2,-64,-48,1008,0,1,1
2134,'2018/02/14 20:34:06:997',2,-80,-48,1024,16,1,1
2135,'2018/02/14 20:34:07:008',2,-80,-48,1024,-16,1,1
2136,'2018/02/14 20:34:07:008',2,-80,-48,1024,0,1,1
2137,'2018/02/14 20:34:07:018',2,-80,-32,1008,-16,1,1
2138,'2018/02/14 20:34:07:018',2,-64,-32,1008,16,1,1
2139,'2018/02/14 20:34:07:028',2,-64,-32,1008,0,1,1
2140,'2018/02/14 20:34:07:028',2,-64,-32,1008,0,1,1
2141,'2018/02/14 20:34:07:038',2,-80,-48,1040,32,1,1
2142,'2018/02/14 20:34:07:050',2,-80,-48,1040,-32,1,1
2143,'2018/02/14 20:34:07:050',2,-80,-48,1040,0,1,1
2144,'2018/02/14 20:34:07:058',2,-64,-48,1024,-16,1,1
2145,'2018/02/14 20:34:07:059',2,-64,-48,1024,16,1,1
2146,'2018/02/14 20:34:07:067',2,-64,-48,1024,0,1,1
2147,'2018/02/14 20:34:07:079',2,-64,-48,1024,0,1,1
2148,'2018/02/14 20:34:07:079',2,-64,-48,1024,0,1,1
2149,'2018/02/14 20:34:07:088',2,-64,-48,1024,0,1,1
2150,'2018/02/14 20:34:07:088',2,-48,-48,1040,16,1,1
2151,'2018/02/14 20:34:07:098',2,-48,-48,1040,-16,1,1
2152,'2018/02/14 20:34:07:109',2,-48,-48,1040,0,1,1
2153,'2018/02/14 20:34:07:109',2,-48,-48,1040,0,1,1
2154,'2018/02/14 20:34:07:118',2,-48,-48,1024,-16,1,1
2155,'2018/02/14 20:34:07:119',2,-48,-48,1024,16,1,1
2156,'2018/02/14 20:34:07:128',2,-48,-48,1024,0,1,1
2157,'2018/02/14 20:34:07:138',2,-48,-64,976,-48,1,1
2158,'2018/02/14 20:34:07:139',2,-48,-64,976,48,1,1
2159,'2018/02/14 20:34:07:149',2,-48,-64,976,0,1,1
2160,'2018/02/14 20:34:07:149',2,-32,-64,1024,48,1,1
2161,'2018/02/14 20:34:07:158',2,-32,-64,1024,-48,1,1
2162,'2018/02/14 20:34:07:167',2,-32,-64,1024,0,1,1
2163,'2018/02/14 20:34:07:168',2,-64,-48,1024,0,1,1
2164,'2018/02/14 20:34:07:178',2,-64,-48,1024,0,1,1
2165,'2018/02/14 20:34:07:178',2,-64,-48,1024,0,1,1
2166,'2018/02/14 20:34:07:187',2,-64,-64,1040,16,1,1
2167,'2018/02/14 20:34:07:197',2,-64,-64,1040,-16,1,1
2168,'2018/02/14 20:34:07:197',2,-64,-64,1040,0,1,1
2169,'2018/02/14 20:34:07:208',2,-64,-64,1040,0,1,1
2170,'2018/02/14 20:34:07:208',2,-80,-48,1008,-32,1,1
2171,'2018/02/14 20:34:07:218',2,-80,-48,1008,32,1,1
2172,'2018/02/14 20:34:07:228',2,-80,-48,1008,0,1,1
2173,'2018/02/14 20:34:07:228',2,-64,-64,1024,16,1,1
2174,'2018/02/14 20:34:07:237',2,-64,-64,1024,-16,1,1
2175,'2018/02/14 20:34:07:250',2,-64,-64,1024,0,1,1
2176,'2018/02/14 20:34:07:250',2,-64,-48,1024,0,1,1
2177,'2018/02/14 20:34:07:258',2,-64,-48,1024,0,1,1
2178,'2018/02/14 20:34:07:259',2,-64,-48,1024,0,1,1
2179,'2018/02/14 20:34:07:267',2,-80,-32,1040,16,1,1
2180,'2018/02/14 20:34:07:279',2,-80,-32,1040,-16,1,1
2181,'2018/02/14 20:34:07:280',2,-80,-32,1040,0,1,1
2182,'2018/02/14 20:34:07:289',2,-80,-32,1024,-16,1,1
2183,'2018/02/14 20:34:07:289',2,-80,-32,1024,16,1,1
2184,'2018/02/14 20:34:07:298',2,-80,-32,1024,0,1,1
2185,'2018/02/14 20:34:07:298',2,-80,-32,1024,0,1,1
2186,'2018/02/14 20:34:07:308',2,-48,-64,1024,0,1,1
2187,'2018/02/14 20:34:07:319',2,-48,-64,1024,0,1,1
2188,'2018/02/14 20:34:07:319',2,-48,-64,1024,0,1,1
2189,'2018/02/14 20:34:07:328',2,-64,-48,1024,0,1,1
2190,'2018/02/14 20:34:07:328',2,-64,-48,1024,0,1,1
2191,'2018/02/14 20:34:07:338',2,-64,-48,1024,0,1,1
2192,'2018/02/14 20:34:07:349',2,-64,-48,1040,16,1,1
2193,'2018/02/14 20:34:07:349',2,-64,-48,1040,-16,1,1
2194,'2018/02/14 20:34:07:357',2,-64,-48,1040,0,1,1
2195,'2018/02/14 20:34:07:368',2,-32,-48,1024,-16,1,1
2196,'2018/02/14 20:34:07:369',2,-32,-48,1024,16,1,1
2197,'2018/02/14 20:34:07:380',2,-32,-48,1024,0,1,1
2198,'2018/02/14 20:34:07:380',2,-32,-48,1024,0,1,1
2199,'2018/02/14 20:34:07:387',2,-32,-48,1024,0,1,1
2200,'2018/02/14 20:34:07:397',2,-32,-48,1024,0,1,1
2201,'2018/02/14 20:34:07:397',2,-32,-48,1024,0,1,1
2202,'2018/02/14 20:34:07:409',2,-32,-64,1008,-16,1,1
2203,'2018/02/14 20:34:07:409',2,-32,-64,1008,16,1,1
2204,'2018/02/14 20:34:07:418',2,-32,-64,1008,0,1,1
2205,'2018/02/14 20:34:07:418',2,-48,-64,1024,16,1,1
2206,'2018/02/14 20:34:07:429',2,-48,-64,1024,-16,1,1
2207,'2018/02/14 20:34:07:439',2,-48,-64,1024,0,1,1
2208,'2018/02/14 20:34:07:439',2,-32,-64,1008,-16,1,1
2209,'2018/02/14 20:34:07:449',2,-32,-64,1008,16,1,1
2210,'2018/02/14 20:34:07:449',2,-32,-64,1008,0,1,1
2211,'2018/02/14 20:34:07:458',2,-64,-64,1024,16,1,1
2212,'2018/02/14 20:34:20:011',3,-752,-16,704,0,2,1
2213,'2018/02/14 20:34:20:011',3,-752,-16,704,0,2,1
2214,'2018/02/14 20:34:20:020',3,-736,-16,704,0,2,1
2215,'2018/02/14 20:34:20:020',3,-736,-16,704,0,2,1
2216,'2018/02/14 20:34:20:031',3,-736,-16,704,0,2,1
2217,'2018/02/14 20:34:20:031',3,-720,-16,720,16,2,1
